student_id,degree,institution_tier,gpa,target_career_id,career_skill_match_pct,total_skills_count,avg_skill_proficiency,core_cs_score,projects_count,avg_project_complexity,certifications_count,assessments_passed_pct,weekly_study_hours,learning_velocity_index,readiness_score,is_job_ready
STU_04259,BCA / MCA,3,6.99,CR010,57.51,11,2.43,42.9,2,3.1,2,68.1,15.7,1.11,55.26,0
STU_04260,M.S. Computer Science,3,7.73,CR009,38.38,8,1.85,28.8,2,1.6,1,36.6,6.4,0.62,32.57,0
STU_04261,B.Tech Computer Science,1,9.01,CR010,72.42,19,2.73,68.8,2,3.7,3,63.0,17.1,1.25,67.36,0
STU_04262,B.Tech Computer Science,3,8.22,CR002,75.41,20,3.2,60.2,4,2.8,3,70.6,9.0,1.1,70.21,0
STU_04263,B.Tech Information Technology,2,8.29,CR005,72.11,15,2.99,59.0,2,2.8,2,63.3,8.8,1.16,58.67,0
STU_04264,B.Tech Information Technology,3,7.03,CR003,32.3,8,1.44,21.1,0,2.2,1,45.6,5.2,0.75,27.63,0
STU_04265,BCA / MCA,2,7.66,CR005,67.81,19,2.96,52.1,3,3.7,2,55.2,9.8,1.09,61.07,0
STU_04266,M.S. Computer Science,2,8.22,CR002,88.1,15,3.43,73.8,3,4.1,5,84.9,24.2,1.73,86.89,1
STU_04267,BCA / MCA,2,8.66,CR009,85.0,17,3.98,71.5,4,4.5,2,81.7,16.3,1.63,83.68,1
STU_04268,M.S. Computer Science,2,9.3,CR003,90.05,21,4.44,82.9,5,4.5,5,78.7,18.4,1.41,93.98,1
STU_04269,BCA / MCA,2,6.54,CR005,49.13,15,2.13,40.7,1,1.9,0,25.1,5.9,0.99,37.75,0
STU_04270,B.Tech Information Technology,2,6.81,CR004,34.32,8,1.57,23.0,1,1.4,0,30.1,9.6,0.7,30.6,0
STU_04271,BCA / MCA,2,6.99,CR009,59.78,15,2.96,53.0,4,3.2,2,65.7,17.3,1.3,59.35,0
STU_04272,B.Tech Information Technology,2,6.81,CR008,63.87,16,2.23,53.6,4,2.7,1,72.0,11.9,1.35,59.93,0
STU_04273,B.Tech Computer Science,3,8.42,CR008,46.57,10,2.04,41.0,0,1.5,1,44.5,9.9,0.69,37.12,0
STU_04274,B.Tech Electronics,1,9.48,CR010,32.61,7,1.46,38.5,2,1.2,0,38.0,6.8,0.68,31.29,0
STU_04275,B.S. Data Science,1,10.0,CR009,99.92,13,4.82,91.2,5,4.6,6,91.8,29.9,1.63,96.12,1
STU_04276,M.S. Computer Science,2,9.37,CR005,82.53,16,3.27,72.7,6,4.5,4,84.6,14.1,1.72,86.29,1
STU_04277,B.S. Data Science,2,9.05,CR007,59.86,14,2.65,54.5,4,3.5,1,74.1,9.4,1.34,59.07,0
STU_04278,B.Tech Electronics,3,5.4,CR004,16.82,7,1.16,14.2,2,1.6,0,44.0,8.5,0.91,24.93,0
STU_04279,B.Tech Information Technology,2,6.48,CR002,83.04,14,3.55,67.7,4,3.7,3,65.9,8.8,1.32,74.11,0
STU_04280,B.Tech Computer Science,3,8.26,CR003,37.45,4,1.12,26.0,2,2.1,0,24.0,8.1,0.73,30.55,0
STU_04281,B.Tech Computer Science,3,9.68,CR007,58.11,15,2.48,52.3,3,3.7,3,69.3,16.0,1.28,62.33,0
STU_04282,M.S. Computer Science,2,10.0,CR008,22.22,8,1.0,25.3,2,2.0,1,39.5,9.4,0.66,34.37,0
STU_04283,B.Tech Electronics,3,7.83,CR010,64.02,13,2.58,55.1,3,3.5,1,72.7,14.6,1.28,60.77,0
STU_04284,BCA / MCA,3,5.11,CR007,62.41,12,2.42,42.0,3,2.9,1,53.3,15.1,1.02,55.74,0
STU_04285,M.S. Computer Science,2,5.49,CR009,73.96,13,3.08,67.0,4,3.5,1,54.0,12.7,1.35,59.13,0
STU_04286,B.Tech Electronics,3,9.29,CR008,75.38,12,2.54,58.2,3,2.9,3,62.2,17.0,1.34,69.3,0
STU_04287,B.Tech Computer Science,2,7.34,CR010,20.36,2,1.2,13.2,2,1.3,1,22.7,8.8,0.87,27.81,0
STU_04288,B.S. Data Science,2,7.07,CR010,92.38,23,4.08,81.3,6,4.2,3,88.0,15.5,1.32,90.3,1
STU_04289,B.Tech Electronics,3,9.48,CR004,77.34,16,3.16,52.0,4,3.8,3,65.1,12.7,1.06,69.61,0
STU_04290,B.Tech Electronics,2,8.05,CR009,22.51,10,1.39,16.6,0,1.3,0,36.0,8.6,0.76,23.52,0
STU_04291,BCA / MCA,2,8.48,CR002,36.51,6,1.51,37.1,2,1.8,1,39.4,6.1,0.61,36.54,0
STU_04292,BCA / MCA,1,8.96,CR002,94.77,19,4.46,89.1,5,4.7,5,90.3,20.8,1.69,93.45,1
STU_04293,BCA / MCA,1,8.48,CR009,30.35,4,1.05,27.0,2,2.3,1,32.0,6.1,0.66,33.05,0
STU_04294,BCA / MCA,3,8.06,CR002,67.74,6,2.62,58.5,2,3.1,1,60.9,9.2,1.12,59.6,0
STU_04295,BCA / MCA,3,8.81,CR001,97.98,25,4.77,87.7,8,4.7,3,90.8,26.1,1.73,91.79,1
STU_04296,B.Tech Computer Science,1,7.3,CR010,26.3,4,1.31,32.0,1,2.0,0,23.5,7.9,0.89,25.9,0
STU_04297,M.S. Computer Science,2,8.01,CR007,67.36,11,2.47,52.0,2,2.9,1,60.3,9.5,1.28,54.99,0
STU_04298,B.S. Data Science,3,8.43,CR009,90.58,18,3.99,73.7,6,4.4,4,83.6,16.6,1.35,91.25,1
STU_04299,M.S. Computer Science,3,5.09,CR001,53.61,9,2.01,34.5,1,1.9,0,22.4,8.8,0.97,42.61,0
STU_04300,B.Tech Electronics,2,8.28,CR008,73.77,12,3.14,58.3,3,2.5,3,66.4,10.9,1.29,71.33,0
STU_04301,BCA / MCA,3,7.04,CR004,76.95,18,3.3,53.5,4,2.9,2,60.5,12.4,1.35,64.91,0
STU_04302,B.Tech Computer Science,3,6.71,CR008,28.6,6,1.0,19.4,0,1.4,0,46.8,5.1,0.85,29.5,0
STU_04303,BCA / MCA,3,8.75,CR004,31.11,7,1.46,22.7,1,1.3,1,22.9,6.6,0.76,27.06,0
STU_04304,BCA / MCA,1,7.56,CR006,51.08,8,2.2,44.2,2,3.3,2,56.4,11.8,1.19,53.2,0
STU_04305,B.Tech Information Technology,2,6.39,CR009,53.98,13,1.96,49.1,4,2.7,3,60.8,15.2,1.21,60.41,0
STU_04306,BCA / MCA,2,7.56,CR005,87.11,15,4.18,77.4,5,4.3,4,88.5,23.3,1.51,89.9,1
STU_04307,B.Tech Computer Science,2,7.1,CR009,70.88,18,3.21,64.7,2,3.0,1,73.4,12.8,1.22,67.7,0
STU_04308,B.S. Data Science,1,7.87,CR008,98.66,26,4.83,100.0,5,4.9,4,95.1,19.6,2.1,98.23,1
STU_04309,B.Tech Information Technology,3,8.26,CR006,78.61,16,3.53,58.7,4,3.8,5,81.6,17.4,1.78,74.15,0
STU_04310,M.S. Computer Science,3,9.39,CR002,62.37,10,2.05,54.0,3,2.7,3,71.4,16.3,1.27,65.55,0
STU_04311,M.S. Computer Science,1,8.74,CR001,88.5,15,3.13,62.4,3,3.7,2,61.4,14.8,1.23,74.4,0
STU_04312,M.S. Computer Science,2,8.59,CR001,95.77,15,3.42,83.2,4,4.2,3,83.5,17.2,1.57,92.45,1
STU_04313,BCA / MCA,3,7.66,CR005,73.95,18,3.09,65.3,4,3.0,2,55.4,8.6,1.29,66.1,0
STU_04314,B.S. Data Science,2,6.24,CR008,73.03,10,2.83,43.5,3,2.7,1,67.2,16.4,1.08,62.42,0
STU_04315,B.Tech Information Technology,3,7.87,CR007,91.6,17,4.22,75.0,6,4.1,4,80.9,15.7,1.58,89.98,1
STU_04316,B.Tech Computer Science,1,8.02,CR004,96.03,23,4.42,92.8,7,4.4,6,89.4,29.0,1.66,95.51,1
STU_04317,B.Tech Information Technology,3,8.11,CR009,86.47,19,3.79,67.9,3,4.5,4,81.5,20.6,1.57,82.17,1
STU_04318,M.S. Computer Science,3,9.73,CR006,65.05,16,2.5,54.2,2,3.0,3,74.5,16.6,1.02,67.15,0
STU_04319,BCA / MCA,2,7.92,CR008,51.22,9,1.7,31.2,2,1.5,1,20.0,7.4,0.91,40.79,0
STU_04320,M.S. Computer Science,3,7.12,CR004,85.77,18,3.58,77.1,4,4.5,2,76.3,22.9,1.72,75.75,1
STU_04321,B.S. Data Science,2,8.04,CR005,65.4,14,3.01,53.5,2,2.6,1,69.4,11.5,1.01,56.31,0
STU_04322,B.Tech Information Technology,2,9.34,CR007,95.44,24,4.25,82.2,5,4.6,2,79.1,23.0,1.44,92.62,1
STU_04323,M.S. Computer Science,2,9.5,CR005,67.68,12,2.61,57.9,4,2.6,2,68.9,12.9,1.15,65.66,0
STU_04324,B.Tech Electronics,1,7.74,CR008,93.05,21,4.51,92.5,7,4.6,5,98.0,27.5,1.95,91.02,1
STU_04325,B.Tech Electronics,3,8.67,CR005,66.59,18,2.5,53.9,4,2.6,1,71.2,10.8,1.12,57.63,0
STU_04326,B.S. Data Science,3,6.91,CR010,72.07,15,2.84,59.6,3,3.4,3,53.5,10.9,1.37,66.36,0
STU_04327,B.Tech Computer Science,3,6.58,CR008,78.19,20,3.19,66.9,4,3.1,1,57.9,12.5,1.13,70.26,0
STU_04328,B.Tech Electronics,1,8.79,CR001,79.6,12,3.05,56.1,2,3.6,1,51.7,14.4,1.38,63.17,0
STU_04329,B.Tech Computer Science,2,7.18,CR002,56.89,15,2.27,37.8,4,2.7,1,58.5,10.4,1.25,56.16,0
STU_04330,BCA / MCA,3,6.65,CR005,84.39,17,4.14,79.2,3,4.2,3,84.2,17.1,1.67,79.21,1
STU_04331,B.S. Data Science,3,7.36,CR008,76.54,17,3.17,61.7,2,2.6,3,60.2,12.9,1.16,68.38,0
STU_04332,M.S. Computer Science,2,9.0,CR009,37.1,8,1.63,43.2,1,2.2,1,25.0,6.2,0.9,29.56,0
STU_04333,B.S. Data Science,1,5.59,CR003,63.28,14,2.35,54.0,4,3.2,1,54.0,10.8,1.04,63.81,0
STU_04334,M.S. Computer Science,2,7.96,CR004,95.37,21,4.23,82.0,5,4.9,4,95.1,25.2,1.9,95.43,1
STU_04335,B.Tech Electronics,3,7.06,CR006,92.18,24,4.57,88.1,5,4.9,6,95.3,18.6,1.66,94.65,1
STU_04336,BCA / MCA,3,7.35,CR002,82.96,19,3.16,64.8,2,3.6,2,59.2,14.2,1.22,69.57,0
STU_04337,B.Tech Electronics,2,7.57,CR002,65.21,13,2.55,55.2,3,2.6,2,59.3,16.5,1.16,63.06,0
STU_04338,B.Tech Electronics,2,6.74,CR002,36.03,9,1.51,29.7,1,2.4,1,22.6,5.8,0.74,31.31,0
STU_04339,B.Tech Information Technology,2,9.13,CR001,47.0,9,1.91,27.3,0,1.9,0,23.4,7.3,0.89,35.71,0
STU_04340,BCA / MCA,2,8.1,CR004,74.2,10,2.45,61.2,4,3.2,3,56.2,13.3,1.11,68.99,0
STU_04341,B.Tech Computer Science,1,7.58,CR004,90.63,16,3.78,80.4,6,3.9,3,80.7,22.1,1.6,92.7,1
STU_04342,B.Tech Electronics,2,9.01,CR010,77.33,12,3.52,74.7,3,4.6,5,76.1,23.1,1.52,79.64,1
STU_04343,B.Tech Electronics,2,7.56,CR006,26.38,9,1.0,16.8,1,1.7,1,20.6,8.1,0.65,23.74,0
STU_04344,B.Tech Electronics,1,6.35,CR005,44.75,9,1.35,40.2,0,1.9,0,33.0,8.5,0.95,38.93,0
STU_04345,B.Tech Information Technology,3,7.82,CR006,26.01,4,1.12,28.6,1,1.5,1,49.7,6.5,0.96,30.24,0
STU_04346,B.S. Data Science,2,8.09,CR005,28.11,6,1.0,28.1,1,1.3,0,48.3,6.3,0.82,27.69,0
STU_04347,B.Tech Computer Science,2,9.25,CR004,81.17,11,3.08,66.0,2,3.5,2,55.8,12.0,1.25,66.83,0
STU_04348,B.Tech Information Technology,1,6.87,CR010,79.78,19,3.49,57.6,5,3.8,5,79.3,16.1,1.58,77.62,1
STU_04349,M.S. Computer Science,2,6.89,CR006,56.14,13,2.47,62.5,2,2.9,3,66.6,14.2,1.24,53.23,0
STU_04350,B.Tech Information Technology,2,7.08,CR008,79.81,12,2.54,49.8,3,3.0,1,50.4,16.0,1.0,64.85,0
STU_04351,B.S. Data Science,2,5.55,CR001,41.02,3,1.38,21.6,2,2.1,1,29.9,5.9,0.63,35.06,0
STU_04352,B.Tech Computer Science,3,7.84,CR006,76.82,13,3.2,68.8,4,2.7,3,61.4,15.0,1.16,73.02,0
STU_04353,B.Tech Information Technology,3,6.61,CR005,91.39,18,4.01,80.9,5,4.1,5,77.6,20.8,1.34,89.65,1
STU_04354,B.Tech Electronics,1,8.16,CR009,99.1,17,4.48,89.7,6,4.8,3,91.1,24.9,2.15,93.04,1
STU_04355,B.S. Data Science,2,7.93,CR004,91.09,14,4.27,84.9,5,4.8,5,92.6,18.6,1.96,93.53,1
STU_04356,B.S. Data Science,2,9.02,CR002,64.94,13,3.03,49.5,3,3.2,2,63.2,14.8,1.14,61.3,0
STU_04357,M.S. Computer Science,3,10.0,CR003,53.71,16,2.46,38.6,2,2.9,2,67.7,12.1,1.03,53.96,0
STU_04358,BCA / MCA,3,5.5,CR008,77.04,14,2.86,68.8,3,3.1,3,55.0,14.8,1.01,70.39,0
STU_04359,B.S. Data Science,2,9.72,CR003,86.46,17,3.77,78.2,3,4.2,4,82.0,20.6,1.47,89.04,1
STU_04360,B.Tech Computer Science,2,9.27,CR005,28.7,6,1.19,24.1,1,2.1,1,22.9,5.6,0.82,23.82,0
STU_04361,B.Tech Electronics,1,7.81,CR004,37.34,8,1.74,27.0,2,2.4,1,25.6,5.9,0.81,35.03,0
STU_04362,M.S. Computer Science,1,8.35,CR002,93.51,22,3.73,78.5,6,4.0,3,81.1,16.5,1.65,91.37,1
STU_04363,B.Tech Computer Science,2,6.68,CR010,21.88,9,1.12,25.1,0,1.9,0,26.8,5.3,0.77,18.69,0
STU_04364,B.S. Data Science,2,8.47,CR008,75.49,21,3.28,55.8,2,3.1,3,67.9,9.8,1.39,69.06,0
STU_04365,B.Tech Computer Science,3,6.03,CR001,88.99,16,3.08,62.7,4,2.7,1,65.3,12.6,1.14,74.03,0
STU_04366,M.S. Computer Science,2,6.66,CR001,63.51,19,1.99,45.6,3,3.4,3,66.3,17.1,1.24,63.22,0
STU_04367,M.S. Computer Science,2,7.66,CR005,25.02,3,1.26,29.2,1,1.2,0,40.2,9.3,0.92,27.23,0
STU_04368,B.Tech Electronics,2,6.14,CR001,44.45,7,1.43,38.3,1,1.6,0,27.1,6.3,0.77,37.32,0
STU_04369,B.Tech Information Technology,3,8.72,CR002,54.26,13,2.52,50.7,3,3.7,1,52.5,12.7,1.38,51.39,0
STU_04370,BCA / MCA,3,7.1,CR001,87.58,16,3.36,63.1,2,3.2,1,67.9,12.6,1.0,69.31,0
STU_04371,B.Tech Information Technology,1,7.48,CR009,62.27,9,2.61,52.2,3,2.5,3,63.1,17.7,1.28,58.32,0
STU_04372,BCA / MCA,3,6.76,CR001,93.95,16,4.18,75.7,4,3.9,3,83.7,15.6,1.66,88.56,1
STU_04373,B.S. Data Science,3,8.18,CR002,83.07,16,3.32,68.3,2,3.2,1,61.6,17.9,1.08,66.61,0
STU_04374,B.Tech Electronics,2,8.74,CR001,52.82,11,2.23,44.1,0,1.4,1,30.2,4.8,0.75,44.5,0
STU_04375,B.S. Data Science,3,9.58,CR010,29.65,13,1.0,20.2,0,2.4,1,34.6,4.8,0.94,25.21,0
STU_04376,B.Tech Electronics,3,9.54,CR004,95.07,20,4.39,80.1,4,4.1,3,78.5,21.9,1.64,85.01,1
STU_04377,B.Tech Information Technology,3,8.31,CR005,41.62,14,1.83,39.7,1,1.1,0,35.6,4.7,0.87,30.96,0
STU_04378,M.S. Computer Science,1,8.16,CR003,43.15,7,1.62,35.1,1,1.2,0,38.8,9.8,0.83,37.36,0
STU_04379,BCA / MCA,1,7.6,CR010,76.18,21,3.25,73.3,3,4.2,2,75.6,24.4,1.47,72.16,0
STU_04380,B.Tech Information Technology,2,5.0,CR005,33.63,14,1.42,29.6,2,2.2,0,25.3,8.0,0.97,35.87,0
STU_04381,B.Tech Information Technology,2,7.58,CR003,71.21,12,3.19,62.4,4,2.7,2,55.0,15.3,1.07,66.71,0
STU_04382,B.Tech Computer Science,3,6.01,CR003,41.21,6,1.89,32.4,2,1.0,1,33.2,8.5,0.92,38.11,0
STU_04383,B.S. Data Science,3,8.51,CR007,92.52,22,4.27,89.2,5,4.1,3,83.8,21.4,1.54,88.16,1
STU_04384,B.Tech Information Technology,2,8.67,CR009,64.97,15,2.34,62.2,3,2.8,3,61.4,13.1,1.14,66.86,0
STU_04385,B.Tech Electronics,2,7.19,CR001,50.93,16,1.69,42.0,2,1.6,1,28.5,4.2,0.79,39.29,0
STU_04386,B.Tech Electronics,1,8.45,CR003,84.4,18,3.84,66.3,5,3.9,3,82.8,23.0,1.54,80.82,1
STU_04387,B.Tech Electronics,3,6.91,CR008,75.31,16,3.47,66.4,2,3.4,2,61.6,10.1,1.34,64.47,0
STU_04388,BCA / MCA,2,9.05,CR006,47.0,11,2.38,40.4,1,1.9,0,25.0,5.2,0.91,38.76,0
STU_04389,B.S. Data Science,2,8.61,CR002,58.04,7,2.29,44.0,2,2.9,2,63.6,8.0,1.08,54.66,0
STU_04390,B.Tech Electronics,2,6.21,CR006,47.42,13,2.27,39.0,2,2.8,2,63.8,11.5,1.33,47.81,0
STU_04391,B.Tech Electronics,3,5.0,CR007,99.42,20,4.63,95.8,7,4.8,4,93.6,23.3,1.79,96.13,1
STU_04392,BCA / MCA,2,7.86,CR010,97.28,21,4.73,97.4,8,4.4,5,95.0,31.7,2.13,96.4,1
STU_04393,B.Tech Computer Science,2,8.72,CR006,39.49,8,1.23,32.8,1,1.6,1,30.2,5.3,0.89,39.01,0
STU_04394,B.Tech Information Technology,2,8.92,CR008,94.66,29,4.04,70.0,5,4.0,5,82.8,19.1,1.43,86.87,1
STU_04395,B.Tech Electronics,3,9.04,CR004,62.88,15,2.43,51.8,4,3.6,3,50.7,17.3,1.34,64.49,0
STU_04396,BCA / MCA,2,7.89,CR007,38.92,9,1.71,29.6,2,1.4,1,29.6,6.4,0.77,34.29,0
STU_04397,BCA / MCA,2,7.03,CR005,37.97,8,1.98,31.7,2,2.1,1,26.5,5.2,0.97,36.1,0
STU_04398,B.Tech Electronics,3,8.62,CR003,71.75,14,3.06,65.2,3,2.5,2,66.1,15.0,1.24,68.0,0
STU_04399,B.Tech Computer Science,1,8.65,CR008,85.02,17,3.5,80.7,6,4.4,3,84.0,15.8,1.8,88.24,1
STU_04400,BCA / MCA,2,7.28,CR004,77.07,17,2.65,59.0,2,3.6,3,66.1,17.1,1.16,70.43,0
STU_04401,B.S. Data Science,2,7.64,CR006,64.41,9,2.76,61.0,3,2.6,1,63.1,13.9,1.18,60.31,0
STU_04402,BCA / MCA,2,6.29,CR007,85.26,16,3.8,71.7,6,4.1,3,77.9,17.1,1.45,77.42,1
STU_04403,B.S. Data Science,2,8.01,CR010,71.75,11,3.0,56.7,4,3.5,3,51.2,12.0,1.07,67.78,0
STU_04404,M.S. Computer Science,3,7.19,CR002,65.44,14,2.44,49.9,3,3.5,1,52.6,13.3,1.15,55.84,0
STU_04405,BCA / MCA,3,8.97,CR002,35.6,10,1.5,25.7,2,1.0,0,38.1,8.1,0.62,28.55,0
STU_04406,BCA / MCA,2,9.28,CR001,47.17,13,1.81,30.1,1,2.2,0,39.1,9.7,0.83,37.76,0
STU_04407,B.Tech Electronics,1,8.34,CR001,89.61,14,3.06,61.0,2,3.7,1,66.7,8.7,1.26,70.72,0
STU_04408,B.Tech Computer Science,2,8.44,CR010,67.63,15,3.04,58.9,3,3.1,3,50.2,12.6,1.05,60.56,0
STU_04409,BCA / MCA,1,7.39,CR003,74.3,14,3.05,52.7,3,3.1,3,63.5,14.6,1.18,67.24,0
STU_04410,B.Tech Information Technology,1,8.16,CR002,97.12,18,5.0,97.6,8,4.8,4,89.7,28.6,1.79,98.05,1
STU_04411,M.S. Computer Science,3,6.11,CR008,84.18,13,3.39,72.1,3,3.6,3,54.6,11.8,1.32,72.74,0
STU_04412,B.S. Data Science,3,9.21,CR010,84.7,22,4.21,91.0,6,5.0,6,97.3,27.0,1.75,90.29,1
STU_04413,BCA / MCA,2,8.44,CR007,47.78,9,1.55,25.6,0,1.6,0,34.7,8.4,0.95,29.94,0
STU_04414,B.Tech Electronics,1,6.99,CR010,86.56,27,4.61,85.8,5,4.1,2,81.1,18.6,1.36,81.65,1
STU_04415,B.Tech Information Technology,2,6.69,CR010,67.31,17,2.85,52.1,4,2.9,1,60.6,14.9,1.15,63.94,0
STU_04416,BCA / MCA,1,9.63,CR007,86.02,14,3.47,73.8,6,4.3,4,76.9,22.8,1.46,88.0,1
STU_04417,M.S. Computer Science,2,7.03,CR010,56.8,17,3.12,62.8,4,3.1,1,71.8,13.2,1.35,58.28,0
STU_04418,B.Tech Electronics,2,8.38,CR009,55.92,8,2.03,45.6,1,1.8,0,41.6,7.5,0.95,40.38,0
STU_04419,M.S. Computer Science,1,7.24,CR002,98.67,23,5.0,100.0,5,4.6,4,96.9,27.9,1.81,97.55,1
STU_04420,B.S. Data Science,3,7.9,CR010,36.78,15,1.93,36.7,1,1.5,0,24.8,4.3,0.68,30.31,0
STU_04421,M.S. Computer Science,2,6.77,CR010,42.83,11,2.06,43.7,0,2.2,0,38.8,8.2,0.92,31.92,0
STU_04422,B.Tech Information Technology,2,5.66,CR005,48.69,11,2.12,41.2,2,2.5,1,24.3,8.2,0.95,42.57,0
STU_04423,B.Tech Electronics,2,8.55,CR004,91.75,16,4.25,84.7,7,4.5,3,96.6,24.0,1.98,89.06,1
STU_04424,B.S. Data Science,1,8.49,CR010,77.62,17,3.48,69.3,4,3.0,2,58.3,14.4,1.17,71.21,0
STU_04425,B.Tech Computer Science,3,6.76,CR002,87.98,24,4.36,76.5,6,4.5,3,90.0,22.1,1.4,84.27,1
STU_04426,B.Tech Computer Science,1,8.89,CR005,91.99,19,4.74,94.1,5,4.8,3,90.3,18.0,2.18,91.71,1
STU_04427,B.Tech Electronics,1,8.21,CR005,54.28,12,2.17,43.0,4,3.0,3,64.8,13.4,1.2,59.96,0
STU_04428,BCA / MCA,2,7.04,CR001,56.57,16,1.98,40.8,1,1.1,0,29.5,5.3,0.96,46.52,0
STU_04429,B.Tech Computer Science,1,9.07,CR009,91.53,17,4.15,73.0,6,4.4,5,81.2,19.9,1.33,89.75,1
STU_04430,B.Tech Computer Science,2,8.18,CR009,92.2,25,4.21,80.7,5,4.6,3,88.4,31.8,2.09,84.4,1
STU_04431,B.Tech Information Technology,2,8.19,CR002,96.0,20,4.07,95.3,6,4.5,5,90.5,18.0,2.04,94.85,1
STU_04432,M.S. Computer Science,3,9.23,CR006,65.44,16,2.7,64.8,3,3.5,1,73.8,15.3,1.31,64.07,0
STU_04433,B.Tech Computer Science,2,7.74,CR004,50.44,8,2.09,30.0,0,1.5,1,40.0,7.7,0.64,37.36,0
STU_04434,M.S. Computer Science,3,5.78,CR002,78.67,14,3.01,60.5,4,3.5,1,50.5,12.0,1.06,67.07,0
STU_04435,B.Tech Information Technology,3,5.1,CR007,51.02,12,2.08,50.5,1,2.4,1,40.1,7.5,0.96,46.0,0
STU_04436,B.Tech Computer Science,3,8.11,CR002,95.4,19,3.87,81.1,3,4.1,3,82.8,23.7,1.52,86.56,1
STU_04437,B.Tech Information Technology,3,7.82,CR002,54.41,14,2.53,46.9,3,3.0,1,60.5,8.9,1.08,54.63,0
STU_04438,B.Tech Information Technology,2,8.52,CR008,96.52,20,4.07,82.7,3,4.3,3,86.5,23.2,1.76,89.73,1
STU_04439,M.S. Computer Science,2,7.37,CR002,63.56,13,2.31,45.8,2,3.1,1,58.0,9.8,1.23,53.5,0
STU_04440,M.S. Computer Science,2,8.45,CR005,56.03,11,2.43,48.9,3,2.7,3,55.8,16.4,1.25,60.06,0
STU_04441,B.Tech Computer Science,3,7.55,CR010,30.96,3,1.36,20.9,1,1.7,1,46.3,6.0,0.71,30.85,0
STU_04442,M.S. Computer Science,2,8.07,CR007,82.69,16,3.11,62.3,3,3.2,1,55.4,14.0,1.15,69.05,0
STU_04443,M.S. Computer Science,1,7.67,CR009,93.48,14,4.3,90.7,3,4.5,2,78.5,19.2,1.48,81.71,1
STU_04444,BCA / MCA,2,7.64,CR010,96.5,20,4.45,93.9,8,4.5,3,89.5,20.9,1.92,95.58,1
STU_04445,M.S. Computer Science,3,8.46,CR003,22.03,13,1.1,21.0,0,1.4,0,28.1,6.8,0.69,19.9,0
STU_04446,B.S. Data Science,2,8.84,CR001,35.27,7,1.47,27.3,0,2.2,0,22.8,4.1,0.78,28.57,0
STU_04447,B.S. Data Science,2,5.06,CR001,86.05,13,3.08,75.4,4,2.6,2,58.0,10.0,1.18,77.32,1
STU_04448,BCA / MCA,1,5.41,CR002,82.56,13,3.18,58.9,3,3.5,2,68.0,9.7,1.15,69.25,0
STU_04449,B.S. Data Science,1,5.53,CR006,32.34,9,1.0,39.2,2,2.1,1,29.9,8.3,0.75,37.03,0
STU_04450,BCA / MCA,2,7.81,CR002,50.59,10,1.81,35.7,2,2.5,1,42.9,9.0,0.62,47.62,0
STU_04451,B.S. Data Science,2,7.21,CR002,93.1,18,4.52,78.0,8,4.7,5,96.9,24.8,1.79,94.1,1
STU_04452,M.S. Computer Science,2,6.38,CR006,61.51,13,3.04,57.2,4,3.8,2,74.3,15.1,1.09,64.43,0
STU_04453,M.S. Computer Science,2,8.49,CR010,31.26,12,1.46,41.4,0,1.6,0,38.9,7.1,0.61,31.63,0
STU_04454,B.S. Data Science,1,7.61,CR006,70.42,15,2.8,58.0,3,3.3,3,62.9,14.4,1.34,66.77,0
STU_04455,B.Tech Electronics,2,7.68,CR006,74.59,16,3.57,72.8,5,4.3,3,80.1,18.5,1.78,81.85,1
STU_04456,B.Tech Information Technology,2,9.36,CR002,82.83,8,2.83,52.3,3,2.6,2,68.9,11.1,1.17,68.4,0
STU_04457,B.Tech Information Technology,3,7.1,CR006,50.21,12,3.05,53.2,2,3.3,2,51.1,9.3,1.21,50.19,0
STU_04458,B.Tech Electronics,3,7.14,CR008,34.9,4,1.56,26.0,0,1.4,0,40.8,4.4,0.73,28.98,0
STU_04459,B.S. Data Science,3,5.79,CR005,41.94,12,1.94,29.3,0,1.1,0,36.3,8.2,0.97,29.6,0
STU_04460,B.Tech Electronics,2,6.4,CR007,89.27,15,3.67,77.9,5,4.3,2,78.7,17.2,1.75,86.73,1
STU_04461,BCA / MCA,2,7.25,CR002,83.14,21,3.09,58.7,3,4.2,5,87.5,15.7,1.69,81.46,1
STU_04462,B.Tech Electronics,2,7.2,CR001,96.45,19,4.09,82.8,3,4.0,5,77.8,22.7,1.79,89.02,1
STU_04463,B.Tech Information Technology,2,7.86,CR001,65.7,13,2.44,49.3,2,3.3,1,51.8,16.1,1.26,57.04,0
STU_04464,M.S. Computer Science,3,7.01,CR002,68.27,20,2.46,51.4,4,2.9,1,74.0,9.4,1.08,61.13,0
STU_04465,B.Tech Information Technology,2,9.92,CR009,23.72,2,1.0,21.0,0,1.1,0,48.2,6.1,0.64,24.77,0
STU_04466,B.S. Data Science,1,5.0,CR005,76.76,14,2.95,55.5,2,2.9,3,69.6,8.6,1.09,67.8,0
STU_04467,B.Tech Information Technology,2,9.62,CR010,76.23,14,3.29,63.0,3,3.7,1,61.4,12.0,1.39,67.32,0
STU_04468,B.Tech Computer Science,2,7.28,CR001,99.65,17,4.44,80.9,5,4.5,5,86.7,24.2,1.69,96.25,1
STU_04469,M.S. Computer Science,3,9.78,CR004,55.08,12,2.47,45.1,2,3.7,3,58.7,16.1,1.32,56.74,0
